time,x,y,z,temp,pos_x,pos_y,pos_z,disp_x,disp_y,disp_z,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,kinetic_e,yielded,strain_x,strain_y,strain_z,pressure,bond_stress,fail_stress,safety_factor,volume,cte,t
0.328201,5,5,15,25.000000,0.031328,0.004137,0.004695,0.025828,-0.001363,-0.010805,0.101554,-0.008614,-0.113797,-0.000906,3.159056,1.416591,0.000000,false,0.000352,0.000304,0.000144,-inf,0.029665,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.330669,5,5,15,25.000000,0.031588,0.004115,0.004403,0.026088,-0.001385,-0.011097,0.125161,-0.009539,-0.104831,7.108499,-6.379028,-5.573248,0.000000,false,0.000352,0.000304,0.000144,-inf,-2.706266,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.333137,5,5,15,25.000000,0.031920,0.004077,0.004193,0.026420,-0.001423,-0.011307,0.158291,-0.029452,-0.026505,19.173042,11.856645,-6.248314,0.000000,false,0.000352,0.000304,0.000144,-inf,1.159586,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.335604,5,5,15,25.000000,0.032304,0.004005,0.004099,0.026804,-0.001495,-0.011401,0.153321,-0.028523,-0.049509,18.118590,11.205086,-5.904823,0.000000,false,0.000352,0.000304,0.000144,-inf,1.251148,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.338072,5,5,15,25.000000,0.032677,0.003936,0.003950,0.027177,-0.001564,-0.011550,0.148520,-0.027630,-0.071785,17.121436,10.587431,-5.580987,0.000000,false,0.000352,0.000304,0.000144,-inf,1.118272,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.340540,5,5,15,25.000000,0.032978,0.003824,0.003923,0.027478,-0.001676,-0.011577,0.106387,-0.059741,0.039658,13.389195,34.926000,0.012676,0.000000,false,0.000352,0.000304,0.000144,-inf,3.584825,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.343008,5,5,15,25.000000,0.033237,0.003679,0.003990,0.027737,-0.001821,-0.011510,0.103055,-0.057868,0.014584,12.653609,33.007198,0.012276,0.000000,false,0.000352,0.000304,0.000144,-inf,3.199853,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.345475,5,5,15,25.000000,0.033487,0.003539,0.003996,0.027987,-0.001961,-0.011504,0.099829,-0.056058,-0.009695,11.955761,31.184869,0.010523,0.000000,false,0.000352,0.000304,0.000144,-inf,2.857244,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.347943,5,5,15,25.000000,0.033729,0.003403,0.003943,0.028229,-0.002097,-0.011557,0.096703,-0.054302,-0.033218,11.294088,29.467268,0.011187,0.000000,false,0.000352,0.000304,0.000144,-inf,2.550537,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.350411,5,5,15,25.000000,0.033964,0.003271,0.003833,0.028464,-0.002229,-0.011667,0.093669,-0.052599,-0.056011,10.678418,27.852620,0.010992,0.000000,false,0.000352,0.000304,0.000144,-inf,2.277844,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.352878,5,5,15,25.000000,0.034192,0.003143,0.003667,0.028692,-0.002357,-0.011833,0.090738,-0.050951,-0.078082,10.089380,26.317353,0.010265,0.000000,false,0.000352,0.000304,0.000144,-inf,2.034903,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.355346,5,5,15,25.000000,0.034412,0.003019,0.003448,0.028912,-0.002481,-0.012052,0.086817,-0.049282,-0.097162,10.323036,24.521767,0.399522,0.000000,false,0.000352,0.000304,0.000144,-inf,-25.367359,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.357814,5,5,15,25.000000,0.034456,0.002865,0.003653,0.028956,-0.002635,-0.011847,0.008139,-0.066426,0.091496,6.447797,11.916485,-0.654088,0.000000,false,0.000352,0.000304,0.000144,-inf,0.468102,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.360281,5,5,15,25.000000,0.034475,0.002704,0.003846,0.028975,-0.002796,-0.011654,0.007883,-0.064345,0.064802,6.093567,11.260979,-0.619229,0.000000,false,0.000352,0.000304,0.000144,-inf,0.418016,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.362749,5,5,15,25.000000,0.034495,0.002548,0.003973,0.028995,-0.002952,-0.011527,0.007636,-0.062329,0.038945,5.759040,10.642453,-0.584047,0.000000,false,0.000352,0.000304,0.000144,-inf,0.375030,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.365217,5,5,15,25.000000,0.034513,0.002396,0.004038,0.029013,-0.003104,-0.011462,0.007399,-0.060376,0.013898,5.441520,10.055960,-0.552922,0.000000,false,0.000352,0.000304,0.000144,-inf,0.331908,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.367684,5,5,15,25.000000,0.034531,0.002250,0.004043,0.029031,-0.003250,-0.011457,0.007166,-0.058485,-0.010365,5.143313,9.503843,-0.522568,0.000000,false,0.000352,0.000304,0.000144,-inf,0.299951,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.370152,5,5,15,25.000000,0.034549,0.002107,0.003988,0.029049,-0.003393,-0.011512,0.006942,-0.056652,-0.033868,4.859783,8.979606,-0.492815,0.000000,false,0.000352,0.000304,0.000144,-inf,0.266758,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.372620,5,5,15,25.000000,0.034565,0.001970,0.003876,0.029065,-0.003530,-0.011624,0.006723,-0.054878,-0.056633,4.592858,8.487110,-0.466780,0.000000,false,0.000352,0.000304,0.000144,-inf,0.237943,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.375087,5,5,15,25.000000,0.034582,0.001837,0.003709,0.029082,-0.003663,-0.011791,0.006512,-0.053156,-0.078689,4.340234,8.020357,-0.441044,0.000000,false,0.000352,0.000304,0.000144,-inf,0.212726,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.377555,5,5,15,25.000000,0.034557,0.001742,0.003773,0.029057,-0.003758,-0.011727,-0.018588,-0.034926,0.059324,3.303949,0.792567,-2.013844,0.000000,false,0.000352,0.000304,0.000144,-inf,0.040720,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.380023,5,5,15,25.000000,0.034511,0.001657,0.003888,0.029011,-0.003843,-0.011612,-0.018005,-0.033831,0.033639,3.127333,0.747376,-1.904112,0.000000,false,0.000352,0.000304,0.000144,-inf,0.037049,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.382490,5,5,15,25.000000,0.034468,0.001575,0.003940,0.028968,-0.003925,-0.011560,-0.017441,-0.032773,0.008758,2.954929,0.706376,-1.799842,0.000000,false,0.000352,0.000304,0.000144,-inf,0.029052,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.384958,5,5,15,25.000000,0.034425,0.001495,0.003931,0.028925,-0.004005,-0.011569,-0.016896,-0.031745,-0.015345,2.791895,0.667993,-1.701144,0.000000,false,0.000352,0.000304,0.000144,-inf,0.026948,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.387426,5,5,15,25.000000,0.034384,0.001418,0.003864,0.028884,-0.004082,-0.011636,-0.016366,-0.030750,-0.038689,2.638896,0.631101,-1.607674,0.000000,false,0.000352,0.000304,0.000144,-inf,0.024080,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.389893,5,5,15,25.000000,0.034345,0.001343,0.003741,0.028845,-0.004157,-0.011759,-0.015853,-0.029788,-0.061305,2.493481,0.596423,-1.519339,0.000000,false,0.000352,0.000304,0.000144,-inf,0.022467,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.392361,5,5,15,25.000000,0.034289,0.001348,0.003805,0.028789,-0.004152,-0.011695,-0.026152,0.008842,0.039380,-1.801308,-3.310960,-0.613621,0.000000,false,0.000352,0.000304,0.000144,-inf,0.038468,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.394829,5,5,15,25.000000,0.034225,0.001369,0.003872,0.028725,-0.004131,-0.011628,-0.025332,0.008566,0.014318,-1.702932,-3.128993,-0.580188,0.000000,false,0.000352,0.000304,0.000144,-inf,0.033999,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.397296,5,5,15,25.000000,0.034164,0.001390,0.003877,0.028664,-0.004110,-0.011623,-0.024538,0.008296,-0.009957,-1.608517,-2.956584,-0.547082,0.000000,false,0.000352,0.000304,0.000144,-inf,0.027844,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.399764,5,5,15,25.000000,0.034104,0.001410,0.003823,0.028604,-0.004090,-0.011677,-0.023770,0.008037,-0.033473,-1.520227,-2.795102,-0.518316,0.000000,false,0.000352,0.000304,0.000144,-inf,0.029159,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.402232,5,5,15,25.000000,0.034046,0.001430,0.003712,0.028546,-0.004070,-0.011788,-0.023024,0.007784,-0.056250,-1.436705,-2.641576,-0.490237,0.000000,false,0.000352,0.000304,0.000144,-inf,0.022251,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.404700,5,5,15,25.000000,0.033975,0.001494,0.003710,0.028475,-0.004006,-0.011790,-0.032783,0.034653,0.014995,-7.009873,-6.330303,0.011791,0.000000,false,0.000352,0.000304,0.000144,-inf,0.231988,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.407167,5,5,15,25.000000,0.033896,0.001578,0.003717,0.028396,-0.003922,-0.011783,-0.031757,0.033568,-0.009305,-6.624149,-5.980006,0.011362,0.000000,false,0.000352,0.000304,0.000144,-inf,0.205915,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.409635,5,5,15,25.000000,0.033818,0.001660,0.003665,0.028318,-0.003840,-0.011835,-0.030762,0.032516,-0.032838,-6.259164,-5.651283,0.010283,0.000000,false,0.000352,0.000304,0.000144,-inf,0.181700,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.412103,5,5,15,25.000000,0.033739,0.001734,0.003591,0.028239,-0.003766,-0.011909,-0.049297,0.021100,0.019057,-8.438869,-10.518646,-1.390759,0.000000,false,0.000352,0.000304,0.000144,-inf,10.666155,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.414570,5,5,15,25.000000,0.033619,0.001785,0.003606,0.028119,-0.003715,-0.011894,-0.047733,0.020382,-0.005865,-8.041626,-9.910559,-1.337181,0.000000,false,0.000352,0.000304,0.000144,-inf,0.419354,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.417038,5,5,15,25.000000,0.033503,0.001834,0.003562,0.028003,-0.003666,-0.011938,-0.046235,0.019743,-0.029507,-7.598521,-9.365413,-1.263635,0.000000,false,0.000352,0.000304,0.000144,-inf,0.375808,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.419506,5,5,15,25.000000,0.033389,0.001883,0.003499,0.027889,-0.003617,-0.012001,-0.049007,0.018791,-0.012576,-6.742298,-17.163074,-1.242124,0.000000,false,0.000352,0.000304,0.000144,-inf,0.881237,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.421973,5,5,15,25.000000,0.033270,0.001929,0.003439,0.027770,-0.003571,-0.012061,-0.047471,0.018198,-0.036019,-6.371142,-16.219468,-1.175639,0.000000,false,0.000352,0.000304,0.000144,-inf,0.780903,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.424441,5,5,15,25.000000,0.033138,0.001935,0.003437,0.027638,-0.003565,-0.012063,-0.057760,-0.007001,0.011935,-0.618326,-14.660135,-0.056974,0.000000,false,0.000352,0.000304,0.000144,-inf,0.552113,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.426909,5,5,15,25.000000,0.032997,0.001918,0.003436,0.027497,-0.003582,-0.012064,-0.055951,-0.006780,-0.012270,-0.583973,-13.851026,-0.053898,0.000000,false,0.000352,0.000304,0.000144,-inf,0.490967,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.429376,5,5,15,25.000000,0.032952,0.001898,0.003472,0.027452,-0.003602,-0.012028,-0.008928,-0.005240,0.018265,2.790171,-11.006548,11.485564,0.000000,false,0.000352,0.000304,0.000144,-inf,0.668712,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.431844,5,5,15,25.000000,0.032931,0.001886,0.003487,0.027431,-0.003614,-0.012013,-0.008650,-0.005077,-0.006135,2.633924,-10.399020,10.851181,0.000000,false,0.000352,0.000304,0.000144,-inf,0.595460,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.434312,5,5,15,25.000000,0.032914,0.001868,0.003482,0.027414,-0.003632,-0.012018,-0.004724,-0.009431,-0.002396,7.233657,-6.057530,10.240366,0.000000,false,0.000352,0.000304,0.000144,-inf,0.499259,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.436779,5,5,15,25.000000,0.032901,0.001849,0.003487,0.027401,-0.003651,-0.012013,-0.004112,-0.006505,-0.000754,6.893395,1.059337,8.969974,0.000000,false,0.000352,0.000304,0.000144,-inf,0.330474,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.439247,5,5,15,25.000000,0.032903,0.001836,0.003484,0.027403,-0.003664,-0.012016,0.005647,-0.003673,0.000231,6.717001,2.299892,8.259314,0.000000,false,0.000352,0.000304,0.000144,-inf,0.303184,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.441715,5,5,15,25.000000,0.032922,0.001827,0.003475,0.027422,-0.003673,-0.012025,0.012261,-0.002368,-0.004302,6.076984,3.647977,7.806041,0.000000,false,0.000352,0.000304,0.000144,-inf,0.245388,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.444182,5,5,15,25.000000,0.032957,0.001820,0.003458,0.027457,-0.003680,-0.012042,0.016942,-0.002417,-0.007251,4.679267,6.446037,7.647645,0.000000,false,0.000352,0.000304,0.000144,-inf,-16.243030,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.446650,5,5,15,25.000000,0.033005,0.001815,0.003433,0.027505,-0.003685,-0.012067,0.022156,-0.001315,-0.012228,4.135840,8.268907,7.196353,0.000000,false,0.000352,0.000304,0.000144,-inf,-14.020313,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.449118,5,5,15,25.000000,0.033054,0.001814,0.003427,0.027554,-0.003686,-0.012073,0.019711,0.000096,-0.011520,-1.807931,9.804242,5.791328,0.000000,false,0.000352,0.000304,0.000144,-inf,0.342279,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.451585,5,5,15,25.000000,0.033104,0.001835,0.003416,0.027604,-0.003665,-0.012084,0.020477,0.010147,-0.012052,-2.960266,8.825762,5.745001,0.000000,false,0.000352,0.000304,0.000144,-inf,0.305566,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.454053,5,5,15,25.000000,0.033151,0.001871,0.003400,0.027651,-0.003629,-0.012100,0.011186,0.019947,0.010371,-8.917120,5.533737,4.249760,0.000000,false,0.000352,0.000304,0.000144,-inf,-12.653322,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.456521,5,5,15,25.000000,0.033178,0.001920,0.003396,0.027678,-0.003580,-0.012104,0.010689,0.019411,-0.013657,-8.369121,5.234631,4.042742,0.000000,false,0.000352,0.000304,0.000144,-inf,0.290969,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.458988,5,5,15,25.000000,0.033186,0.001978,0.003391,0.027686,-0.003522,-0.012109,-0.004105,0.020368,0.011853,-9.393493,-1.480358,2.921267,0.000000,false,0.000352,0.000304,0.000144,-inf,7.170831,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.461456,5,5,15,25.000000,0.033176,0.002028,0.003393,0.027676,-0.003472,-0.012107,-0.006310,0.020452,-0.000711,-7.530901,-3.561787,3.152616,0.000000,false,0.000352,0.000304,0.000144,-inf,-57.471487,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.463924,5,5,15,25.000000,0.033151,0.002066,0.003407,0.027651,-0.003434,-0.012093,-0.009955,0.011742,0.007982,-3.391174,-3.797414,1.917289,0.000000,false,0.000352,0.000304,0.000144,-inf,0.088009,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.466392,5,5,15,25.000000,0.033127,0.002086,0.003416,0.027627,-0.003414,-0.012084,-0.010115,0.002517,0.004688,-1.785323,-3.303894,1.965656,0.000000,false,0.000352,0.000304,0.000144,-inf,0.020705,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.468859,5,5,15,25.000000,0.033104,0.002088,0.003416,0.027604,-0.003412,-0.012084,-0.008400,-0.001761,-0.003091,0.925361,-3.972529,1.411498,0.000000,false,0.000352,0.000304,0.000144,-inf,-10.037330,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.471327,5,5,15,25.000000,0.033083,0.002073,0.003408,0.027583,-0.003427,-0.012092,-0.008500,-0.009483,-0.005180,3.162149,-3.703681,1.389064,0.000000,false,0.000352,0.000304,0.000144,-inf,-1.663173,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.473795,5,5,15,25.000000,0.033062,0.002042,0.003391,0.027562,-0.003458,-0.012109,-0.006687,-0.015640,-0.002277,6.806124,-2.133667,0.830310,0.000000,false,0.000352,0.000304,0.000144,-inf,-35.519224,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.476262,5,5,15,25.000000,0.033056,0.001996,0.003379,0.027556,-0.003504,-0.012121,0.000337,-0.020298,-0.008705,7.308637,-0.471386,0.893642,0.000000,false,0.000352,0.000304,0.000144,-inf,-0.413958,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.478730,5,5,15,25.000000,0.033064,0.001941,0.003353,0.027564,-0.003559,-0.012147,0.006881,-0.024052,-0.012444,8.687018,2.017377,0.804733,0.000000,false,0.000352,0.000304,0.000144,-inf,-8.347537,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.481198,5,5,15,25.000000,0.033099,0.001895,0.003359,0.027599,-0.003605,-0.012141,0.015985,-0.009852,0.016196,4.031111,4.391081,0.250897,0.000000,false,0.000352,0.000304,0.000144,-inf,7.886151,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.483665,5,5,15,25.000000,0.033137,0.001871,0.003372,0.027637,-0.003629,-0.012128,0.013045,-0.006531,0.005147,1.285094,5.544104,-0.533059,0.000000,false,0.000352,0.000304,0.000144,-inf,-56.261507,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.486133,5,5,15,25.000000,0.033167,0.001869,0.003387,0.027667,-0.003631,-0.012113,0.009214,0.000988,0.001351,0.243690,2.941709,-0.146493,0.000000,false,0.000352,0.000304,0.000144,-inf,-7.462867,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.488601,5,5,15,25.000000,0.033179,0.001878,0.003391,0.027679,-0.003622,-0.012109,0.001766,0.005337,-0.001498,-1.750378,0.392664,-0.309463,0.000000,false,0.000352,0.000304,0.000144,-inf,-2.327657,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.491068,5,5,15,25.000000,0.033175,0.001896,0.003381,0.027675,-0.003604,-0.012119,-0.005008,0.009899,-0.005757,-3.216938,-1.805907,-0.303029,0.000000,false,0.000352,0.000304,0.000144,-inf,-6.220240,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.493536,5,5,15,25.000000,0.033156,0.001925,0.003359,0.027656,-0.003575,-0.012141,-0.011005,0.013947,-0.011013,-4.668028,-3.919799,-0.306583,0.000000,false,0.000352,0.000304,0.000144,-inf,-10.144305,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.496004,5,5,15,25.000000,0.033122,0.001963,0.003329,0.027622,-0.003537,-0.012171,-0.016159,0.007423,0.015830,-2.903721,-5.069292,-0.105952,0.000000,false,0.000352,0.000304,0.000144,-inf,-128.841819,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.498471,5,5,15,25.000000,0.033089,0.001972,0.003360,0.027589,-0.003528,-0.012140,-0.013061,0.003654,0.000718,-2.412181,-4.250249,-0.160782,0.000000,false,0.000352,0.000304,0.000144,-inf,0.061215,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.500939,5,5,15,25.000000,0.033072,0.001972,0.003371,0.027572,-0.003528,-0.012129,-0.004068,-0.002296,-0.001309,-0.632548,-2.110370,-0.290915,0.000000,false,0.000352,0.000304,0.000144,-inf,0.012619,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.503407,5,5,15,25.000000,0.033069,0.001962,0.003367,0.027569,-0.003538,-0.012133,0.003481,-0.007230,-0.001539,1.917847,1.031545,-0.426254,0.000000,false,0.000352,0.000304,0.000144,-inf,-12.035083,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.505874,5,5,15,25.000000,0.033083,0.001941,0.003351,0.027583,-0.003559,-0.012149,0.008418,-0.010649,-0.008869,3.538054,3.191940,-0.439933,0.000000,false,0.000352,0.000304,0.000144,-inf,-16.180218,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.508342,5,5,15,25.000000,0.033116,0.001918,0.003338,0.027616,-0.003582,-0.012162,0.017168,-0.003421,0.005824,0.829110,5.519342,-0.637229,0.000000,false,0.000352,0.000304,0.000144,-inf,-50.133553,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.510810,5,5,15,25.000000,0.033151,0.001922,0.003353,0.027651,-0.003578,-0.012147,0.009101,0.005352,0.005705,-0.369039,3.343429,-0.530404,0.000000,false,0.000352,0.000304,0.000144,-inf,0.048582,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.513277,5,5,15,25.000000,0.033168,0.001938,0.003355,0.027668,-0.003562,-0.012145,0.004430,0.007440,-0.003026,-2.592642,0.911254,-0.813095,0.000000,false,0.000352,0.000304,0.000144,-inf,-12.596410,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.515745,5,5,15,25.000000,0.033165,0.001960,0.003353,0.027665,-0.003540,-0.012147,-0.005662,0.007506,-0.001475,-3.126934,-1.446112,-0.918205,0.000000,false,0.000352,0.000304,0.000144,-inf,0.050555,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.518213,5,5,15,25.000000,0.033144,0.001978,0.003343,0.027644,-0.003522,-0.012157,-0.012173,0.005110,-0.003154,-1.610915,-4.259558,-0.784015,0.000000,false,0.000352,0.000304,0.000144,-inf,-35.910620,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.520681,5,5,15,25.000000,0.033112,0.001976,0.003343,0.027612,-0.003524,-0.012157,-0.011802,-0.004717,0.000455,1.680064,-3.756516,-0.759619,0.000000,false,0.000352,0.000304,0.000144,-inf,-21.476322,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.523148,5,5,15,25.000000,0.033095,0.001955,0.003346,0.027595,-0.003545,-0.012154,-0.003814,-0.010566,-0.001978,3.254783,-1.158575,-0.652209,0.000000,false,0.000352,0.000304,0.000144,-inf,0.193841,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.525616,5,5,15,25.000000,0.033098,0.001930,0.003344,0.027598,-0.003570,-0.012156,0.004556,-0.010078,-0.001405,2.584041,1.973533,-0.487644,0.000000,false,0.000352,0.000304,0.000144,-inf,-24.755620,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.528084,5,5,15,25.000000,0.033117,0.001917,0.003347,0.027617,-0.003583,-0.012153,0.008468,-0.001002,-0.001063,1.076339,2.237239,-0.427431,0.000000,false,0.000352,0.000304,0.000144,-inf,0.022342,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.530551,5,5,15,25.000000,0.033137,0.001923,0.003343,0.027637,-0.003577,-0.012157,0.006610,0.007223,0.000252,-2.357154,1.985169,-0.608867,0.000000,false,0.000352,0.000304,0.000144,-inf,-20.570437,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.533019,5,5,15,25.000000,0.033144,0.001947,0.003338,0.027644,-0.003553,-0.012162,0.000404,0.011597,-0.006191,-3.768468,-0.154885,-0.577768,0.000000,false,0.000352,0.000304,0.000144,-inf,-11.374691,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.535487,5,5,15,25.000000,0.033130,0.001969,0.003341,0.027630,-0.003531,-0.012159,-0.007683,0.002112,0.005607,-2.160663,-1.650954,-0.518542,0.000000,false,0.000352,0.000304,0.000144,-inf,0.417674,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.537954,5,5,15,25.000000,0.033113,0.001971,0.003343,0.027613,-0.003529,-0.012157,-0.004821,-0.003989,0.001776,0.770166,-1.536799,-0.437276,0.000000,false,0.000352,0.000304,0.000144,-inf,-21.938990,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.540422,5,5,15,25.000000,0.033109,0.001956,0.003339,0.027609,-0.003544,-0.012161,0.000953,-0.007737,-0.005354,2.512010,0.607667,-0.533610,0.000000,false,0.000352,0.000304,0.000144,-inf,-13.186520,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.542890,5,5,15,25.000000,0.033123,0.001935,0.003333,0.027623,-0.003565,-0.012167,0.010141,-0.005072,0.004106,1.738481,3.025138,-0.556934,0.000000,false,0.000352,0.000304,0.000144,-inf,-6.129125,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.545357,5,5,15,25.000000,0.033137,0.001932,0.003343,0.027637,-0.003568,-0.012157,0.002436,0.000950,0.001311,-0.110584,0.525872,-0.523059,0.000000,false,0.000352,0.000304,0.000144,-inf,-0.075825,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.547825,5,5,15,25.000000,0.033135,0.001940,0.003338,0.027635,-0.003560,-0.012162,-0.004206,0.005969,-0.003679,-1.789854,-1.655591,-0.504603,0.000000,false,0.000352,0.000304,0.000144,-inf,-7.478143,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.550293,5,5,15,25.000000,0.033119,0.001953,0.003334,0.027619,-0.003547,-0.012166,-0.007220,0.001261,0.005893,-0.892456,-2.615585,-0.549207,0.000000,false,0.000352,0.000304,0.000144,-inf,0.097860,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.552760,5,5,15,25.000000,0.033107,0.001951,0.003339,0.027607,-0.003549,-0.012161,-0.000720,-0.003735,0.000348,0.832376,-0.292648,-0.504682,0.000000,false,0.000352,0.000304,0.000144,-inf,-14.262344,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.555228,5,5,15,25.000000,0.033113,0.001940,0.003334,0.027613,-0.003560,-0.012166,0.006274,-0.004695,-0.003494,1.411440,2.137768,-0.388446,0.000000,false,0.000352,0.000304,0.000144,-inf,-11.918537,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.557696,5,5,15,25.000000,0.033132,0.001939,0.003335,0.027632,-0.003561,-0.012165,0.004036,0.004687,0.003309,-1.015598,1.610887,-0.471797,0.000000,false,0.000352,0.000304,0.000144,-inf,1.174450,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.560163,5,5,15,25.000000,0.033135,0.001953,0.003335,0.027635,-0.003547,-0.012165,-0.002857,0.005604,-0.000941,-1.582855,-0.938673,-0.575903,0.000000,false,0.000352,0.000304,0.000144,-inf,-8.270422,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.562631,5,5,15,25.000000,0.033121,0.001959,0.003334,0.027621,-0.003541,-0.012166,-0.006198,-0.001121,-0.001753,0.534123,-2.001407,-0.591636,0.000000,false,0.000352,0.000304,0.000144,-inf,-18.680451,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
0.565099,5,5,15,25.000000,0.033113,0.001946,0.003332,0.027613,-0.003554,-0.012168,0.000817,-0.007634,-0.001273,2.182692,0.391236,-0.410039,0.000000,false,0.000352,0.000304,0.000144,-inf,-19.948104,0.000000,0.000000,0.0000000010008000,0.000000,0.000000
